time,url,status,latency
2026-03-13 22:23:40.522996,https://qq.com,DOWN
2026-03-13 22:24:53.305865,https://telegra.ph,UP
2026-03-13 22:25:12.279538,https://euronews.com,DOWN
2026-03-13 22:25:12.679481,https://ccc.de,UP
2026-03-13 22:26:33.575821,https://dhl.com,DOWN
2026-03-13 22:27:48.374555,https://xiaohongshu.com,UP
2026-03-13 22:28:24.384626,https://bnf.fr,DOWN
2026-03-13 22:28:42.455268,https://ubereats.com,UP
2026-03-13 22:29:57.465844,https://res.cloudinary.com,UP
2026-03-13 22:29:58.069647,https://cargocollective.com,UP
2026-03-13 22:30:53.304927,https://pornhub.com,UP
2026-03-13 22:30:53.761886,https://gamblingtherapy.org,DOWN
2026-03-13 22:31:13.026717,https://tapatalk.com,UP
2026-03-13 22:31:31.353908,https://mail.qq.com,UP
2026-03-13 22:32:25.423801,https://divephotoguide.com,DOWN
2026-03-13 22:33:39.942979,https://sportskeeda.com,DOWN
2026-03-13 22:33:40.330714,https://transip.nl,DOWN
2026-03-13 22:33:40.863500,https://amazon.com.br,DOWN
2026-03-13 22:33:41.301362,https://fairmont.com,UP
2026-03-13 22:34:30.349681,https://ofcom.org.uk,UP
2026-03-13 22:34:49.400342,https://pg.com,UP
2026-03-13 22:35:07.521612,https://hurriyet.com.tr,DOWN
2026-03-13 22:35:30.343205,https://theprint.in,UP
2026-03-13 22:35:31.256003,https://dnaindia.com,UP
2026-03-13 22:36:28.314765,https://animenewsnetwork.com,UP
2026-03-13 22:37:24.328299,https://continental.com,UP
2026-03-13 22:38:02.483023,https://uni-augsburg.de,UP
2026-03-13 22:38:21.364798,https://ambafrance.org,UP
2026-03-13 22:40:31.506220,https://39.net,DOWN
